NAME,E_KS (1st),E_Free,Spin,Gap,N_Au,N_Ag,DE1stStep,DE1stSteppa,EEFinal,EEFinalpa,DE_Bulk,DE_Bulk_peratom,NBONDS,AVBONDLEN,NAGAGBONDS,AVAGAGBONDLEN,AGAGRATIO,NAGAUBONDS,AVAGAUBONDLEN,AGAURATIO,NAUAUBONDS,AVAUAUBONDLEN,AUAURATIO,Type,NAG,NAU,Dir,Conf,Schoenflies symbol,CSM,RMS
deca_Ag_09_Au_04_config_348,-12549.9407,-12550.80523,0.99752,0.20069,4,9,-1.07420769,-0.08263136,-1.56095308,-0.12007331,-17.412226,-1.339402,36,2.8421288,20,2.8379321,0.5556,15,2.8389435,0.4167,1,2.9738216,0.0278,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_348,NO,NA,NA
deca_Ag_09_Au_04_config_349,-12550.10564,-12551.14178,1.00005,0.01085,4,9,-1.23914769,-0.09531905,-1.89750308,-0.14596178,-17.748782,-1.365291,37,2.8527381,20,2.8617041,0.5405,15,2.8536525,0.4054,2,2.7562294,0.0541,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_349,C2,0.3168,0.0563
deca_Ag_09_Au_04_config_350,-12550.13427,-12551.66573,0.99995,0.05445,4,9,-1.26777769,-0.09752136,-2.42145308,-0.18626562,-18.272726,-1.405594,35,2.8217955,16,2.8248928,0.4571,18,2.816746,0.5143,1,2.8631494,0.0286,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_350,NO,NA,NA
deca_Ag_09_Au_04_config_351,-12549.7423,-12550.25327,0.99485,0.1725,4,9,-0.87580769,-0.06736982,-1.00899308,-0.07761485,-16.860269,-1.296944,37,2.8495765,19,2.8639977,0.5135,16,2.8260825,0.4324,2,2.9005208,0.0541,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_351,C2v,0.0214,0.0146
deca_Ag_09_Au_04_config_352,-12548.93525,-12551.74491,1.12245,0.14309,4,9,-0.06875769,-0.00528905,-2.50063308,-0.19235639,-18.351906,-1.411685,35,2.8234873,18,2.8325932,0.5143,16,2.8077726,0.4571,1,2.9110203,0.0286,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_352,NO,NA,NA
deca_Ag_09_Au_04_config_353,-12550.284,-12550.87802,0.99762,0.19925,4,9,-1.41750769,-0.10903905,-1.63374308,-0.12567254,-17.485015,-1.345001,36,2.8507862,18,2.8410397,0.5,18,2.860532,0.5,0,0,0,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_353,NO,NA,NA
deca_Ag_10_Au_03_config_301,-12642.6388,-12643.06596,0.99551,0.05272,3,10,-0.50793077,-0.0390716,-0.54261231,-0.04173941,-17.249961,-1.32692,37,2.8406081,15,2.843246,0.4054,20,2.8212178,0.5405,2,3.0147259,0.0541,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_301,D5h,0.0826,0.0287
deca_Ag_10_Au_03_config_302,-12642.47395,-12643.55878,1.00005,1.59805,3,10,-0.34308077,-0.02639083,-1.03543231,-0.07964864,-17.742777,-1.364829,36,2.8651326,19,2.9621911,0.5278,17,2.7566547,0.4722,0,0,0,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_302,Cs,0.1181,0.0344
deca_Ag_10_Au_03_config_303,-12642.51392,-12643.60707,0.99996,1.60709,3,10,-0.38305077,-0.02946544,-1.08372231,-0.08336325,-17.791069,-1.368544,36,2.8592081,18,2.9329269,0.5,17,2.7647951,0.4722,1,3.1372974,0.0278,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_303,Cs,0.1775,0.0421
deca_Ag_10_Au_03_config_304,-12643.1232,-12643.86814,0.99798,0.11721,3,10,-0.99233077,-0.07633314,-1.34479231,-0.10344556,-18.052139,-1.388626,37,2.8490562,23,2.8491778,0.6216,13,2.8489912,0.3514,1,2.8471231,0.027,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_304,NO,NA,NA
deca_Ag_10_Au_03_config_305,-12642.8064,-12644.30748,0.99213,0.16602,3,10,-0.67553077,-0.05196391,-1.78413231,-0.13724095,-18.49148,-1.422422,36,2.8319998,24,2.8417952,0.6667,9,2.8093805,0.25,3,2.8214877,0.0833,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_305,NO,NA,NA
deca_Ag_10_Au_03_config_306,-12642.9013,-12643.41095,0.9967,0.19214,3,10,-0.77043077,-0.05926391,-0.88760231,-0.0682771,-17.59495,-1.353458,37,2.8480051,23,2.8333595,0.6216,12,2.8344936,0.3243,2,3.0974975,0.0541,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_306,Cs,0.2818,0.0531
deca_Ag_10_Au_03_config_307,-12642.79972,-12643.26063,0.96594,1.49432,3,10,-0.66885077,-0.05145006,-0.73728231,-0.05671402,-17.444629,-1.341895,37,2.8407395,23,2.8370342,0.6216,12,2.8267758,0.3243,2,2.9671316,0.0541,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_307,Cs,0.1009,0.0318
deca_Ag_10_Au_03_config_308,-12643.0546,-12643.51767,0.99659,0.18919,3,10,-0.92373077,-0.07105621,-0.99432231,-0.07648633,-17.701674,-1.361667,37,2.8427405,22,2.8262,0.5946,14,2.8590195,0.3784,1,2.9787371,0.027,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_308,NO,NA,NA
deca_Ag_10_Au_03_config_309,-12642.959,-12643.69104,0.99696,0.19388,3,10,-0.82813077,-0.06370237,-1.16769231,-0.08982249,-17.875043,-1.375003,36,2.848691,22,2.8432963,0.6111,13,2.8320062,0.3611,1,3.1842942,0.0278,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_309,NO,NA,NA
deca_Ag_10_Au_03_config_310,-12640.2572,-12643.6071,0.99994,0.17825,3,10,1.87366923,0.1441284,-1.08375231,-0.08336556,-17.791098,-1.368546,36,2.8591771,18,2.9328661,0.5,17,2.7647974,0.4722,1,3.1372414,0.0278,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_310,Cs,0.1782,0.0422
deca_Ag_10_Au_03_config_311,-12642.9298,-12643.45366,0.99623,0.18372,3,10,-0.79893077,-0.06145621,-0.93031231,-0.07156249,-17.637657,-1.356743,37,2.8477454,21,2.8330269,0.5676,16,2.8670628,0.4324,0,0,0,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_311,Cs,0.7106,0.0843
deca_Ag_10_Au_03_config_312,-12642.49889,-12644.57479,1.00013,1.39705,3,10,-0.36802077,-0.02830929,-2.05144231,-0.15780325,-18.758789,-1.442984,34,2.8216839,21,2.8551841,0.6176,13,2.7675691,0.3824,0,0,0,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_312,Cs,0.0002,0.0015
deca_Ag_10_Au_03_config_313,-12642.56927,-12644.58331,1.00013,1.48039,3,10,-0.43840077,-0.03372314,-2.05996231,-0.15845864,-18.767311,-1.443639,36,2.8376539,21,2.8333173,0.5833,14,2.8486321,0.3889,1,2.7750418,0.0278,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_313,NO,NA,NA
deca_Ag_10_Au_03_config_314,-12642.4687,-12642.80969,2.99169,0.16485,3,10,-0.33783077,-0.02598698,-0.28634231,-0.02202633,-16.993688,-1.307207,37,2.8463497,18,2.8467896,0.4865,16,2.8364527,0.4324,3,2.8964946,0.0811,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_314,C2v,0.0617,0.0248
deca_Ag_10_Au_03_config_315,-12642.6607,-12644.86258,0.99367,0.17257,3,10,-0.52983077,-0.04075621,-2.33923231,-0.17994095,-19.046578,-1.465121,38,2.8513443,24,2.8736255,0.6316,14,2.8131487,0.3684,0,0,0,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_315,C2,0.0393,0.0198
deca_Ag_10_Au_03_config_316,-12642.414,-12644.56594,0.9975,0.2005,3,10,-0.28313077,-0.02177929,-2.04259231,-0.15712249,-18.749938,-1.442303,36,2.8347278,20,2.8223157,0.5556,15,2.8578286,0.4167,1,2.7364678,0.0278,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_316,NO,NA,NA
deca_Ag_10_Au_03_config_317,-12642.8975,-12644.60426,0.99499,0.17961,3,10,-0.76663077,-0.0589716,-2.08091231,-0.16007018,-18.788264,-1.445251,36,2.8305354,23,2.8351154,0.6389,11,2.8159258,0.3056,2,2.8582151,0.0556,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_317,NO,NA,NA
deca_Ag_10_Au_03_config_318,-12642.5917,-12644.29507,0.99844,0.18793,3,10,-0.46083077,-0.03544852,-1.77172231,-0.13628633,-18.479067,-1.421467,38,2.8542433,25,2.8505573,0.6579,13,2.861331,0.3421,0,0,0,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_318,Cs,0.1937,0.0440
deca_Ag_10_Au_03_config_319,-12642.98896,-12644.28851,1.00555,0.10792,3,10,-0.85809077,-0.06600698,-1.76516231,-0.13578172,-18.472513,-1.420963,34,2.8202884,22,2.8345194,0.6471,11,2.790843,0.3235,1,2.8311129,0.0294,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_319,NO,NA,NA
deca_Ag_10_Au_03_config_320,-12643.0754,-12644.65966,0.99468,0.17777,3,10,-0.94453077,-0.07265621,-2.13631231,-0.16433172,-18.843658,-1.449512,36,2.8299718,22,2.8268673,0.6111,13,2.837606,0.3611,1,2.7990212,0.0278,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_320,NO,NA,NA
deca_Ag_10_Au_03_config_321,-12643.0904,-12644.73729,0.99457,0.17715,3,10,-0.95953077,-0.07381006,-2.21394231,-0.17030325,-18.921292,-1.455484,36,2.8319509,23,2.8311253,0.6389,12,2.8104658,0.3333,1,3.1087422,0.0278,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_321,NO,NA,NA
deca_Ag_10_Au_03_config_322,-12642.9795,-12643.40314,0.99726,0.19514,3,10,-0.84863077,-0.06527929,-0.87979231,-0.06767633,-17.587144,-1.352857,37,2.8477995,23,2.8506124,0.6216,13,2.8399847,0.3514,1,2.8846965,0.027,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_322,NO,NA,NA
deca_Ag_10_Au_03_config_323,-12643.2402,-12643.72296,0.99912,0.22916,3,10,-1.10933077,-0.08533314,-1.19961231,-0.09227787,-17.90696,-1.377458,37,2.8497193,22,2.8343289,0.5946,15,2.8722925,0.4054,0,0,0,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_323,Cs,0.0986,0.0314
deca_Ag_10_Au_03_config_324,-12643.1516,-12644.3944,0.99561,0.18356,3,10,-1.02073077,-0.07851775,-1.87105231,-0.1439271,-18.578398,-1.429108,35,2.8274949,21,2.8299325,0.6,14,2.8238385,0.4,0,0,0,Deca,10,3,Ag_10,deca_Ag_10_Au_03_config_324,NO,NA,NA
deca_Ag_11_Au_02_config_301,-12735.47144,-12736.02687,0.99964,1.72567,2,11,-0.07619385,-0.00586107,-0.22445154,-0.0172655,-17.787865,-1.368297,37,2.8524988,20,2.8530517,0.5405,16,2.8338957,0.4324,1,3.1390967,0.027,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_301,C5v,0.2924,0.0541
deca_Ag_11_Au_02_config_302,-12735.8719,-12736.47757,0.99513,0.05334,2,11,-0.47665385,-0.03666568,-0.67515154,-0.05193473,-18.238566,-1.402967,37,2.8316813,25,2.8214371,0.6757,12,2.8530245,0.3243,0,0,0,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_302,D5h,0.1135,0.0337
deca_Ag_11_Au_02_config_303,-12735.94225,-12736.73154,1.00044,1.61201,2,11,-0.54700385,-0.04207722,-0.92912154,-0.07147089,-18.492541,-1.422503,35,2.8297255,27,2.8349137,0.7714,7,2.802032,0.2,1,2.8834953,0.0286,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_303,NO,NA,NA
deca_Ag_11_Au_02_config_304,-12735.98647,-12736.82174,1.00008,1.62894,2,11,-0.59122385,-0.04547876,-1.01932154,-0.07840935,-18.582737,-1.429441,36,2.8406065,27,2.844933,0.75,9,2.8276258,0.25,0,0,0,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_304,Cs,0.2514,0.0501
deca_Ag_11_Au_02_config_305,-12735.56509,-12737.082,0.99998,1.58783,2,11,-0.16984385,-0.01306491,-1.27958154,-0.09842935,-18.843,-1.449462,35,2.8268888,23,2.8221936,0.6571,12,2.835887,0.3429,0,0,0,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_305,NO,NA,NA
deca_Ag_11_Au_02_config_306,-12735.9781,-12737.11699,0.99819,0.21005,2,11,-0.58285385,-0.04483491,-1.31457154,-0.10112089,-18.877994,-1.452153,35,2.8381534,28,2.8449576,0.8,6,2.7608776,0.1714,1,3.1112845,0.0286,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_306,NO,NA,NA
deca_Ag_11_Au_02_config_307,-12736.0144,-12736.49742,0.9995,0.21158,2,11,-0.61915385,-0.04762722,-0.69500154,-0.05346166,-18.258419,-1.404494,37,2.8468208,27,2.8398542,0.7297,10,2.8656309,0.2703,0,0,0,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_307,NO,NA,NA
deca_Ag_11_Au_02_config_308,-12735.92158,-12736.28152,0.99999,1.36779,2,11,-0.52633385,-0.04048722,-0.47910154,-0.03685396,-18.042523,-1.387886,37,2.8363655,28,2.8314884,0.7568,8,2.8383214,0.2162,1,2.9572701,0.027,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_308,C2v,0.5026,0.0709
deca_Ag_11_Au_02_config_309,-12736.1449,-12736.68226,0.99841,0.21176,2,11,-0.74965385,-0.05766568,-0.87984154,-0.06768012,-18.443257,-1.418712,37,2.8584237,28,2.861109,0.7568,9,2.8500683,0.2432,0,0,0,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_309,C2,0.1597,0.0400
deca_Ag_11_Au_02_config_310,-12735.7718,-12736.61051,0.99946,0.21751,2,11,-0.37655385,-0.02896568,-0.80809154,-0.06216089,-18.371512,-1.413193,37,2.8501348,27,2.847693,0.7297,10,2.8567271,0.2703,0,0,0,Deca,11,2,Ag_11,deca_Ag_11_Au_02_config_310,C2,0.2806,0.0530
deca_Ag_12_Au_01_config_301,-12828.9152,-12829.34737,0.9992,1.75947,1,12,-0.25557692,-0.01965976,-0.26588077,-0.02045237,-18.68537,-1.437336,37,2.8368394,31,2.8304963,0.8378,6,2.8696127,0.1622,0,0,0,Deca,12,1,Ag_12,deca_Ag_12_Au_01_config_301,C5v,0.1188,0.0345
deca_Ag_12_Au_01_config_302,-12826.56246,-12829.00011,1.003,0.6553,1,12,2.09716308,0.16132024,0.08137923,0.00625994,-18.338107,-1.410624,37,2.8582971,25,2.8540096,0.6757,12,2.8672287,0.3243,0,0,0,Deca,12,1,Ag_12,deca_Ag_12_Au_01_config_302,D5h,0.0035,0.0059
deca_Ag_12_Au_01_config_303,-12829.0136,-12830.26446,0.99997,0.19833,1,12,-0.35397692,-0.02722899,-1.18297077,-0.09099775,-19.602456,-1.507881,35,2.8284178,31,2.8336837,0.8857,4,2.7876081,0.1143,0,0,0,Deca,12,1,Ag_12,deca_Ag_12_Au_01_config_303,NO,NA,NA
deca_Ag_13_Au_00_config_301,-12921.924,-12922.36056,0.99902,0.22694,0,13,0,0,0,0,-19.275563,-1.482736,37,2.8437507,37,2.8437507,1,0,0,0,0,0,0,Deca,,,,,,,
